cod_ibge,nome_municipio,uf,populacao,ano_referencia
2112407,Turiaçu,MA,38993,2025
2112456,Turilândia,MA,33219,2025
2112506,Tutóia,MA,55076,2025
2112605,Urbano Santos,MA,34143,2025
2112704,Vargem Grande,MA,44444,2025
2112803,Viana,MA,53176,2025
2112852,Vila Nova dos Martírios,MA,10561,2025
2112902,Vitória do Mearim,MA,31859,2025
2113009,Vitorino Freire,MA,31920,2025
2114007,Zé Doca,MA,41815,2025
2200053,Acauã,PI,6323,2025
2200103,Agricolândia,PI,5016,2025
2200202,Água Branca,PI,18095,2025
2200251,Alagoinha do Piauí,PI,6876,2025
2200277,Alegrete do Piauí,PI,4707,2025
2200301,Alto Longá,PI,13729,2025
2200400,Altos,PI,50094,2025
2200459,Alvorada do Gurguéia,PI,5474,2025
2200509,Amarante,PI,17594,2025
2200608,Angical do Piauí,PI,6991,2025
2200707,Anísio de Abreu,PI,9649,2025
2200806,Antônio Almeida,PI,3234,2025
2200905,Aroazes,PI,5413,2025
2200954,Aroeiras do Itaim,PI,2777,2025
2201002,Arraial,PI,4517,2025
2201051,Assunção do Piauí,PI,7596,2025
2201101,Avelino Lopes,PI,11118,2025
2201150,Baixa Grande do Ribeiro,PI,13983,2025
2201176,Barra D'Alcântara,PI,4099,2025
2201200,Barras,PI,49703,2025
2201309,Barreiras do Piauí,PI,3336,2025
2201408,Barro Duro,PI,6731,2025
2201507,Batalha,PI,27129,2025
2201556,Bela Vista do Piauí,PI,4225,2025
2201572,Belém do Piauí,PI,3515,2025
2201606,Beneditinos,PI,10093,2025
2201705,Bertolínia,PI,5715,2025
2201739,Betânia do Piauí,PI,6596,2025
2201770,Boa Hora,PI,7140,2025
2201804,Bocaina,PI,4118,2025
2201903,Bom Jesus,PI,30658,2025
2201919,Bom Princípio do Piauí,PI,5805,2025
2201929,Bonfim do Piauí,PI,6117,2025
2201945,Boqueirão do Piauí,PI,6751,2025
2201960,Brasileira,PI,8684,2025
2201988,Brejo do Piauí,PI,3964,2025
2202000,Buriti dos Lopes,PI,20130,2025
2202026,Buriti dos Montes,PI,7517,2025
2202059,Cabeceiras do Piauí,PI,10466,2025
2202075,Cajazeiras do Piauí,PI,3135,2025
2202083,Cajueiro da Praia,PI,8246,2025
2202091,Caldeirão Grande do Piauí,PI,5602,2025
2202109,Campinas do Piauí,PI,4964,2025
2202117,Campo Alegre do Fidalgo,PI,4698,2025
2202133,Campo Grande do Piauí,PI,6211,2025
2202174,Campo Largo do Piauí,PI,7669,2025
2202208,Campo Maior,PI,47119,2025
2202251,Canavieira,PI,3404,2025
2202307,Canto do Buriti,PI,19639,2025
2202406,Capitão de Campos,PI,11362,2025
2202455,Capitão Gervásio Oliveira,PI,4071,2025
2202505,Caracol,PI,10546,2025
2202539,Caraúbas do Piauí,PI,5581,2025
2202554,Caridade do Piauí,PI,5176,2025
2202604,Castelo do Piauí,PI,19669,2025
2202653,Caxingó,PI,5682,2025
2202703,Cocal,PI,29302,2025
2202711,Cocal de Telha,PI,5046,2025
2202729,Cocal dos Alves,PI,6596,2025
2202737,Coivaras,PI,4249,2025
2202752,Colônia do Gurguéia,PI,6294,2025
2202778,Colônia do Piauí,PI,7067,2025
2202802,Conceição do Canindé,PI,5078,2025
2202851,Coronel José Dias,PI,4291,2025
2202901,Corrente,PI,28381,2025
2203008,Cristalândia do Piauí,PI,7431,2025
2203107,Cristino Castro,PI,10801,2025
2203206,Curimatá,PI,11581,2025
2203230,Currais,PI,4977,2025
2203255,Curralinhos,PI,4555,2025
2203271,Curral Novo do Piauí,PI,5191,2025
2203305,Demerval Lobão,PI,17139,2025
2203354,Dirceu Arcoverde,PI,7259,2025
2203404,Dom Expedito Lopes,PI,6410,2025
2203420,Domingos Mourão,PI,4129,2025
2203453,Dom Inocêncio,PI,9332,2025
2203503,Elesbão Veloso,PI,13743,2025
2203602,Eliseu Martins,PI,4421,2025
2203701,Esperantina,PI,42710,2025
2203750,Fartura do Piauí,PI,5426,2025
2203800,Flores do Piauí,PI,4512,2025
2203859,Floresta do Piauí,PI,2354,2025
2203909,Floriano,PI,64393,2025
2204006,Francinópolis,PI,4481,2025
2204105,Francisco Ayres,PI,4548,2025
2204154,Francisco Macedo,PI,2985,2025
2204204,Francisco Santos,PI,8349,2025
2204303,Fronteiras,PI,10344,2025
2204352,Geminiano,PI,5604,2025
2204402,Gilbués,PI,11193,2025
2204501,Guadalupe,PI,10480,2025
2204550,Guaribas,PI,4344,2025
2204600,Hugo Napoleão,PI,3550,2025
2204659,Ilha Grande,PI,9522,2025
2204709,Inhuma,PI,15268,2025
2204808,Ipiranga do Piauí,PI,9627,2025
2204907,Isaías Coelho,PI,7867,2025
2205003,Itainópolis,PI,10969,2025
2205102,Itaueira,PI,10477,2025
2205151,Jacobina do Piauí,PI,5711,2025
2205201,Jaicós,PI,17789,2025
2205250,Jardim do Mulato,PI,4235,2025
2205276,Jatobá do Piauí,PI,4560,2025
2205300,Jerumenha,PI,4606,2025
2205359,João Costa,PI,3033,2025
2205409,Joaquim Pires,PI,14265,2025
2205458,Joca Marques,PI,5552,2025
2205508,José de Freitas,PI,44689,2025
2205516,Juazeiro do Piauí,PI,5308,2025
2205524,Júlio Borges,PI,5501,2025
2205532,Jurema,PI,4501,2025
2205540,Lagoinha do Piauí,PI,3044,2025
2205557,Lagoa Alegre,PI,8464,2025
2205565,Lagoa do Barro do Piauí,PI,5171,2025
2205573,Lagoa de São Francisco,PI,6446,2025
2205581,Lagoa do Piauí,PI,5017,2025
2205599,Lagoa do Sítio,PI,4559,2025
2205607,Landri Sales,PI,5309,2025
2205706,Luís Correia,PI,31901,2025
2205805,Luzilândia,PI,26143,2025
2205854,Madeiro,PI,8231,2025
2205904,Manoel Emídio,PI,5315,2025
2205953,Marcolândia,PI,8822,2025
2206001,Marcos Parente,PI,4863,2025
2206050,Massapê do Piauí,PI,5165,2025
2206100,Matias Olímpio,PI,10886,2025
2206209,Miguel Alves,PI,33074,2025
2206308,Miguel Leão,PI,1355,2025
2206357,Milton Brandão,PI,6681,2025
2206407,Monsenhor Gil,PI,10513,2025
2206506,Monsenhor Hipólito,PI,7762,2025
2206605,Monte Alegre do Piauí,PI,10928,2025
2206654,Morro Cabeça no Tempo,PI,4456,2025
2206670,Morro do Chapéu do Piauí,PI,6548,2025
2206696,Murici dos Portelas,PI,10210,2025
2206704,Nazaré do Piauí,PI,6697,2025
2206720,Nazária,PI,10821,2025
2206753,Nossa Senhora de Nazaré,PI,5442,2025
2206803,Nossa Senhora dos Remédios,PI,8751,2025
2206902,Novo Oriente do Piauí,PI,6158,2025
2206951,Novo Santo Antônio,PI,2888,2025
2207009,Oeiras,PI,39687,2025
2207108,Olho D'Água do Piauí,PI,2730,2025
2207207,Padre Marcos,PI,6468,2025
2207306,Paes Landim,PI,4176,2025
2207355,Pajeú do Piauí,PI,3032,2025
2207405,Palmeira do Piauí,PI,5047,2025
2207504,Palmeirais,PI,13458,2025
2207553,Paquetá,PI,3873,2025
2207603,Parnaguá,PI,10282,2025
2207702,Parnaíba,PI,170491,2025
2207751,Passagem Franca do Piauí,PI,4222,2025
2207777,Patos do Piauí,PI,5427,2025
2207793,Pau D'Arco do Piauí,PI,3979,2025
2207801,Paulistana,PI,21633,2025
2207850,Pavussu,PI,3697,2025
2207900,Pedro II,PI,39072,2025
2207934,Pedro Laurentino,PI,2517,2025
2207959,Nova Santa Rita,PI,4142,2025
2208007,Picos,PI,86701,2025
2208106,Pimenteiras,PI,11487,2025
2208205,Pio IX,PI,17948,2025
2208304,Piracuruca,PI,29721,2025
2208403,Piripiri,PI,67887,2025
2208502,Porto,PI,12323,2025
2208551,Porto Alegre do Piauí,PI,2382,2025
2208601,Prata do Piauí,PI,3096,2025
2208650,Queimada Nova,PI,8948,2025
2208700,Redenção do Gurguéia,PI,8565,2025
2208809,Regeneração,PI,17400,2025
2208858,Riacho Frio,PI,4238,2025
2208874,Ribeira do Piauí,PI,4105,2025
2208908,Ribeiro Gonçalves,PI,6182,2025
2209005,Rio Grande do Piauí,PI,5845,2025
2209104,Santa Cruz do Piauí,PI,5872,2025
2209153,Santa Cruz dos Milagres,PI,3448,2025
2209203,Santa Filomena,PI,6210,2025
2209302,Santa Luz,PI,5418,2025
2209351,Santana do Piauí,PI,4159,2025
2209377,Santa Rosa do Piauí,PI,4666,2025
2209401,Santo Antônio de Lisboa,PI,5930,2025
2209450,Santo Antônio dos Milagres,PI,2169,2025
2209500,Santo Inácio do Piauí,PI,3682,2025
2209559,São Braz do Piauí,PI,4454,2025
2209609,São Félix do Piauí,PI,2879,2025
2209658,São Francisco de Assis do Piauí,PI,5713,2025
2209708,São Francisco do Piauí,PI,5358,2025
2209757,São Gonçalo do Gurguéia,PI,3026,2025
2209807,São Gonçalo do Piauí,PI,4985,2025
2209856,São João da Canabrava,PI,4359,2025
2209872,São João da Fronteira,PI,5608,2025
2209906,São João da Serra,PI,6232,2025
2209955,São João da Varjota,PI,4430,2025
2209971,São João do Arraial,PI,8494,2025
2210003,São João do Piauí,PI,22137,2025
2210052,São José do Divino,PI,5317,2025
2210102,São José do Peixe,PI,3300,2025
2210201,São José do Piauí,PI,6733,2025
2210300,São Julião,PI,6131,2025
2210359,São Lourenço do Piauí,PI,4497,2025
2210375,São Luis do Piauí,PI,2277,2025
2210383,São Miguel da Baixa Grande,PI,2299,2025
2210391,São Miguel do Fidalgo,PI,2864,2025
2210409,São Miguel do Tapuio,PI,17911,2025
2210508,São Pedro do Piauí,PI,14055,2025
2210607,São Raimundo Nonato,PI,41139,2025
2210623,Sebastião Barros,PI,3210,2025
2210631,Sebastião Leal,PI,4590,2025
2210656,Sigefredo Pacheco,PI,9623,2025
2210706,Simões,PI,14664,2025
2210805,Simplício Mendes,PI,14437,2025
2210904,Socorro do Piauí,PI,4165,2025
2210938,Sussuapara,PI,6346,2025
2210953,Tamboril do Piauí,PI,3040,2025
2210979,Tanque do Piauí,PI,2319,2025
2211001,Teresina,PI,905692,2025
2211100,União,PI,47896,2025
2211209,Uruçuí,PI,26779,2025
2211308,Valença do Piauí,PI,23025,2025
2211357,Várzea Branca,PI,5181,2025
2211407,Várzea Grande,PI,4520,2025
2211506,Vera Mendes,PI,3282,2025
2211605,Vila Nova do Piauí,PI,2972,2025
2211704,Wall Ferraz,PI,4195,2025
2300101,Abaiara,CE,10269,2025
2300150,Acarape,CE,14340,2025
2300200,Acaraú,CE,69317,2025
2300309,Acopiara,CE,45937,2025
2300408,Aiuaba,CE,14115,2025
2300507,Alcântaras,CE,11795,2025
2300606,Altaneira,CE,6974,2025
2300705,Alto Santo,CE,14372,2025
2300754,Amontada,CE,44584,2025
2300804,Antonina do Norte,CE,7507,2025
2300903,Apuiarés,CE,13193,2025
2301000,Aquiraz,CE,85316,2025
2301109,Aracati,CE,79205,2025
2301208,Aracoiaba,CE,26752,2025
2301257,Ararendá,CE,11532,2025
2301307,Araripe,CE,20194,2025
2301406,Aratuba,CE,11427,2025
2301505,Arneiroz,CE,7615,2025
2301604,Assaré,CE,22195,2025
2301703,Aurora,CE,24244,2025
2301802,Baixio,CE,5821,2025
2301851,Banabuiú,CE,17667,2025
2301901,Barbalha,CE,81441,2025
2301950,Barreira,CE,23474,2025
2302008,Barro,CE,19569,2025
2302057,Barroquinha,CE,14998,2025
2302107,Baturité,CE,37147,2025
2302206,Beberibe,CE,55977,2025
2302305,Bela Cruz,CE,34613,2025
2302404,Boa Viagem,CE,52133,2025
2302503,Brejo Santo,CE,54192,2025
2302602,Camocim,CE,65251,2025
2302701,Campos Sales,CE,26049,2025
2302800,Canindé,CE,77376,2025
2302909,Capistrano,CE,17795,2025
2303006,Caridade,CE,16234,2025
2303105,Cariré,CE,18074,2025
2303204,Caririaçu,CE,27532,2025
2303303,Cariús,CE,17277,2025
2303402,Carnaubal,CE,17815,2025
2303501,Cascavel,CE,76866,2025
2303600,Catarina,CE,9110,2025
2303659,Catunda,CE,10864,2025
2303709,Caucaia,CE,378406,2025
2303808,Cedro,CE,22564,2025
2303907,Chaval,CE,12811,2025
2303931,Choró,CE,12352,2025
2303956,Chorozinho,CE,20808,2025
2304004,Coreaú,CE,21417,2025
2304103,Crateús,CE,80130,2025
2304202,Crato,CE,139027,2025
2304236,Croatá,CE,18050,2025
2304251,Cruz,CE,32288,2025
2304269,Deputado Irapuan Pinheiro,CE,9173,2025
2304277,Ereré,CE,6381,2025
2304285,Eusébio,CE,82016,2025
2304301,Farias Brito,CE,18498,2025
2304350,Forquilha,CE,25298,2025
2304400,Fortaleza,CE,2578483,2025
2304459,Fortim,CE,18213,2025
2304509,Frecheirinha,CE,16516,2025
2304608,General Sampaio,CE,6929,2025
2304657,Graça,CE,14176,2025
2304707,Granja,CE,55809,2025
2304806,Granjeiro,CE,4955,2025
2304905,Groaíras,CE,11369,2025
2304954,Guaiúba,CE,25158,2025
2305001,Guaraciaba do Norte,CE,44565,2025
2305100,Guaramiranga,CE,5826,2025
2305209,Hidrolândia,CE,18186,2025
2305233,Horizonte,CE,81161,2025
2305266,Ibaretama,CE,12149,2025
2305308,Ibiapina,CE,24689,2025
2305332,Ibicuitinga,CE,12008,2025
2305357,Icapuí,CE,22562,2025
2305407,Icó,CE,64745,2025
2305506,Iguatu,CE,102588,2025
2305605,Independência,CE,24463,2025
2305654,Ipaporanga,CE,11963,2025
2305704,Ipaumirim,CE,12459,2025
2305803,Ipu,CE,43084,2025
2305902,Ipueiras,CE,38287,2025
2306009,Iracema,CE,14440,2025
2306108,Irauçuba,CE,24867,2025
2306207,Itaiçaba,CE,7801,2025
2306256,Itaitinga,CE,72512,2025
2306306,Itapajé,CE,49073,2025
2306405,Itapipoca,CE,138978,2025
2306504,Itapiúna,CE,18197,2025
2306553,Itarema,CE,45852,2025
2306603,Itatira,CE,21160,2025
2306702,Jaguaretama,CE,17604,2025
2306801,Jaguaribara,CE,10668,2025
2306900,Jaguaribe,CE,35143,2025
2307007,Jaguaruana,CE,33115,2025
2307106,Jardim,CE,28801,2025
2307205,Jati,CE,8114,2025
2307254,Jijoca de Jericoacoara,CE,28198,2025
2307304,Juazeiro do Norte,CE,305531,2025
2307403,Jucás,CE,24624,2025
2307502,Lavras da Mangabeira,CE,32163,2025
2307601,Limoeiro do Norte,CE,62623,2025
2307635,Madalena,CE,17235,2025
2307650,Maracanaú,CE,251613,2025
2307700,Maranguape,CE,108622,2025
2307809,Marco,CE,27177,2025
2307908,Martinópole,CE,11280,2025
2308005,Massapê,CE,39840,2025
2308104,Mauriti,CE,47501,2025
2308203,Meruoca,CE,15853,2025
2308302,Milagres,CE,26819,2025
2308351,Milhã,CE,14713,2025
2308377,Miraíma,CE,14826,2025
2308401,Missão Velha,CE,38997,2025
2308500,Mombaça,CE,38451,2025
2308609,Monsenhor Tabosa,CE,17705,2025
2308708,Morada Nova,CE,65390,2025
2308807,Moraújo,CE,8537,2025
2308906,Morrinhos,CE,23747,2025
2309003,Mucambo,CE,13999,2025
2309102,Mulungu,CE,11064,2025
2309201,Nova Olinda,CE,16045,2025
2309300,Nova Russas,CE,32053,2025
2309409,Novo Oriente,CE,29097,2025
2309458,Ocara,CE,25272,2025
2309508,Orós,CE,19943,2025
2309607,Pacajus,CE,75454,2025
2309706,Pacatuba,CE,86564,2025
2309805,Pacoti,CE,11421,2025
2309904,Pacujá,CE,6348,2025
2310001,Palhano,CE,9709,2025
2310100,Palmácia,CE,10252,2025
2310209,Paracuru,CE,41894,2025
2310258,Paraipaba,CE,34086,2025
2310308,Parambu,CE,32867,2025
2310407,Paramoti,CE,10462,2025
2310506,Pedra Branca,CE,42227,2025
2310605,Penaforte,CE,9357,2025
2310704,Pentecoste,CE,39903,2025
2310803,Pereiro,CE,15858,2025
2310852,Pindoretama,CE,24919,2025
2310902,Piquet Carneiro,CE,17285,2025
2310951,Pires Ferreira,CE,10984,2025
2311009,Poranga,CE,12441,2025
2311108,Porteiras,CE,17877,2025
2311207,Potengi,CE,8854,2025
2311231,Potiretama,CE,6128,2025
2311264,Quiterianópolis,CE,20545,2025
2311306,Quixadá,CE,88846,2025
2311355,Quixelô,CE,16998,2025
2311405,Quixeramobim,CE,86431,2025
2311504,Quixeré,CE,21659,2025
2311603,Redenção,CE,28382,2025
2311702,Reriutaba,CE,19051,2025
2311801,Russas,CE,74834,2025
2311900,Saboeiro,CE,13943,2025
2311959,Salitre,CE,17303,2025
2312007,Santana do Acaraú,CE,32133,2025
2312106,Santana do Cariri,CE,17391,2025
2312205,Santa Quitéria,CE,41569,2025
2312304,São Benedito,CE,50058,2025
2312403,São Gonçalo do Amarante,CE,58191,2025
2312502,São João do Jaguaribe,CE,5683,2025
2312601,São Luís do Curu,CE,10888,2025
2312700,Senador Pompeu,CE,25108,2025
2312809,Senador Sá,CE,7551,2025
2312908,Sobral,CE,216519,2025
2313005,Solonópole,CE,18785,2025
2313104,Tabuleiro do Norte,CE,32122,2025
2313203,Tamboril,CE,25287,2025
2313252,Tarrafas,CE,7574,2025
2313302,Tauá,CE,64655,2025
2313351,Tejuçuoca,CE,17646,2025
2313401,Tianguá,CE,86968,2025
2313500,Trairi,CE,62004,2025
2313559,Tururu,CE,15524,2025
2313609,Ubajara,CE,34424,2025
2313708,Umari,CE,6963,2025
2313757,Umirim,CE,17751,2025
2313807,Uruburetama,CE,21331,2025
2313906,Uruoca,CE,14308,2025
2313955,Varjota,CE,18708,2025
2314003,Várzea Alegre,CE,40878,2025
2314102,Viçosa do Ceará,CE,62972,2025
2400109,Acari,RN,10855,2025
2400208,Assú,RN,59099,2025
2400307,Afonso Bezerra,RN,11158,2025
2400406,Água Nova,RN,3029,2025
2400505,Alexandria,RN,14058,2025
2400604,Almino Afonso,RN,4802,2025
2400703,Alto do Rodrigues,RN,12874,2025
2400802,Angicos,RN,11985,2025
2400901,Antônio Martins,RN,6730,2025
2401008,Apodi,RN,37486,2025
2401107,Areia Branca,RN,24607,2025
2401206,Arez,RN,13681,2025
2401305,Campo Grande,RN,10071,2025
2401404,Baía Formosa,RN,9115,2025
2401453,Baraúna,RN,28415,2025
2401503,Barcelona,RN,4108,2025
2401602,Bento Fernandes,RN,4911,2025
2401651,Bodó,RN,2360,2025
2401701,Bom Jesus,RN,10308,2025
2401800,Brejinho,RN,12638,2025
2401859,Caiçara do Norte,RN,6479,2025
2401909,Caiçara do Rio do Vento,RN,3360,2025
2402006,Caicó,RN,63338,2025
2402105,Campo Redondo,RN,10510,2025
2402204,Canguaretama,RN,30789,2025
2402303,Caraúbas,RN,20182,2025
2402402,Carnaúba dos Dantas,RN,8296,2025
2402501,Carnaubais,RN,10026,2025
2402600,Ceará-Mirim,RN,83543,2025
2402709,Cerro Corá,RN,11334,2025
2402808,Coronel Ezequiel,RN,5233,2025
2402907,Coronel João Pessoa,RN,4297,2025
2403004,Cruzeta,RN,8245,2025
2403103,Currais Novos,RN,42922,2025
2403202,Doutor Severiano,RN,7262,2025
2403251,Parnamirim,RN,271713,2025
2403301,Encanto,RN,6289,2025
2403400,Equador,RN,5461,2025
2403509,Espírito Santo,RN,10951,2025
2403608,Extremoz,RN,68584,2025
2403707,Felipe Guerra,RN,6472,2025
2403756,Fernando Pedroza,RN,3035,2025
2403806,Florânia,RN,10556,2025
2403905,Francisco Dantas,RN,2758,2025
2404002,Frutuoso Gomes,RN,4230,2025
2404101,Galinhos,RN,2159,2025
2404200,Goianinha,RN,28422,2025
2404309,Governador Dix-Sept Rosado,RN,12231,2025
2404408,Grossos,RN,10281,2025
2404507,Guamaré,RN,16076,2025
2404606,Ielmo Marinho,RN,11889,2025
2404705,Ipanguaçu,RN,14560,2025
2404804,Ipueira,RN,2090,2025
2404853,Itajá,RN,7551,2025
2404903,Itaú,RN,5447,2025
2405009,Jaçanã,RN,8053,2025
2405108,Jandaíra,RN,6752,2025
2405207,Janduís,RN,4813,2025
2405306,Januário Cicco,RN,8843,2025
2405405,Japi,RN,5219,2025
2405504,Jardim de Angicos,RN,2488,2025
2405603,Jardim de Piranhas,RN,14446,2025
2405702,Jardim do Seridó,RN,11942,2025
2405801,João Câmara,RN,34849,2025
2405900,João Dias,RN,2073,2025
2406007,José da Penha,RN,5966,2025
2406106,Jucurutu,RN,18304,2025
2406155,Jundiá,RN,3868,2025
2406205,Lagoa d'Anta,RN,6756,2025
2406304,Lagoa de Pedras,RN,7597,2025
2406403,Lagoa de Velhos,RN,2631,2025
2406502,Lagoa Nova,RN,16203,2025
2406601,Lagoa Salgada,RN,8657,2025
2406700,Lajes,RN,10094,2025
2406809,Lajes Pintadas,RN,4950,2025
2406908,Lucrécia,RN,3576,2025
2407005,Luís Gomes,RN,9271,2025
2407104,Macaíba,RN,87056,2025
2407203,Macau,RN,28350,2025
2407252,Major Sales,RN,4086,2025
2407302,Marcelino Vieira,RN,8083,2025
2407401,Martins,RN,8415,2025
2407500,Maxaranguape,RN,10534,2025
2407609,Messias Targino,RN,4410,2025
2407708,Montanhas,RN,11785,2025
2407807,Monte Alegre,RN,23953,2025
2407906,Monte das Gameleiras,RN,2345,2025
2408003,Mossoró,RN,278587,2025
2408102,Natal,RN,784249,2025
2408201,Nísia Floresta,RN,34325,2025
2408300,Nova Cruz,RN,35523,2025
2408409,Olho d'Água do Borges,RN,3736,2025
2408508,Ouro Branco,RN,5084,2025
2408607,Paraná,RN,4048,2025
2408706,Paraú,RN,3650,2025
2408805,Parazinho,RN,4945,2025
2408904,Parelhas,RN,22242,2025
2408953,Rio do Fogo,RN,10692,2025
2409100,Passa e Fica,RN,11407,2025
2409209,Passagem,RN,3233,2025
2409308,Patu,RN,11215,2025
2409332,Santa Maria,RN,5000,2025
2409407,Pau dos Ferros,RN,32123,2025
2409506,Pedra Grande,RN,3736,2025
2409605,Pedra Preta,RN,2495,2025
2409704,Pedro Avelino,RN,6312,2025
2409803,Pedro Velho,RN,14197,2025
2409902,Pendências,RN,12499,2025
2410009,Pilões,RN,2992,2025
2410108,Poço Branco,RN,12565,2025
2410207,Portalegre,RN,7859,2025
2410256,Porto do Mangue,RN,5351,2025
2410306,Serra Caiada,RN,11203,2025
2410405,Pureza,RN,9752,2025
2410504,Rafael Fernandes,RN,5682,2025
2410603,Rafael Godeiro,RN,3005,2025
2410702,Riacho da Cruz,RN,2724,2025
2410801,Riacho de Santana,RN,4245,2025
2410900,Riachuelo,RN,7646,2025
2411007,Rodolfo Fernandes,RN,4345,2025
2411056,Tibau,RN,5748,2025
2411106,Ruy Barbosa,RN,3253,2025
2411205,Santa Cruz,RN,39101,2025
2411403,Santana do Matos,RN,12722,2025
2411429,Santana do Seridó,RN,2796,2025
2411502,Santo Antônio,RN,22793,2025
2411601,São Bento do Norte,RN,3442,2025
2411700,São Bento do Trairí,RN,3890,2025
2411809,São Fernando,RN,3606,2025
2411908,São Francisco do Oeste,RN,4319,2025
2412005,São Gonçalo do Amarante,RN,124495,2025
2412104,São João do Sabugi,RN,6136,2025
2412203,São José de Mipibu,RN,50053,2025
2412302,São José do Campestre,RN,11298,2025
2412401,São José do Seridó,RN,4733,2025
2412500,São Miguel,RN,24422,2025
2412559,São Miguel do Gostoso,RN,10636,2025
2412609,São Paulo do Potengi,RN,17371,2025
2412708,São Pedro,RN,5890,2025
2412807,São Rafael,RN,7889,2025
2412906,São Tomé,RN,10161,2025
2413003,São Vicente,RN,6530,2025
2413102,Senador Elói de Souza,RN,6027,2025
2413201,Senador Georgino Avelino,RN,4202,2025
2413300,Serra de São Bento,RN,5866,2025
2413359,Serra do Mel,RN,13819,2025
2413409,Serra Negra do Norte,RN,7800,2025
2413508,Serrinha,RN,6608,2025
2413557,Serrinha dos Pintos,RN,4810,2025
2413607,Severiano Melo,RN,5616,2025
2413706,Sítio Novo,RN,4746,2025
2413805,Taboleiro Grande,RN,2409,2025
2413904,Taipu,RN,11708,2025
2414001,Tangará,RN,13583,2025
2414100,Tenente Ananias,RN,10610,2025
2414159,Tenente Laurentino Cruz,RN,6152,2025
2414209,Tibau do Sul,RN,18080,2025
2414308,Timbaúba dos Batistas,RN,2424,2025
2414407,Touros,RN,34767,2025
2414456,Triunfo Potiguar,RN,3477,2025
2414506,Umarizal,RN,10655,2025
2414605,Upanema,RN,14048,2025
2414704,Várzea,RN,5387,2025
2414753,Venha-Ver,RN,3005,2025
2414803,Vera Cruz,RN,11053,2025
2414902,Viçosa,RN,1900,2025
2415008,Vila Flor,RN,3304,2025
2500106,Água Branca,PB,9580,2025
2500205,Aguiar,PB,5026,2025
2500304,Alagoa Grande,PB,26655,2025
2500403,Alagoa Nova,PB,21823,2025
2500502,Alagoinha,PB,14140,2025
2500536,Alcantil,PB,5806,2025
2500577,Algodão de Jandaíra,PB,3143,2025
2500601,Alhandra,PB,23065,2025
2500700,São João do Rio do Peixe,PB,18500,2025
2500734,Amparo,PB,2328,2025
2500775,Aparecida,PB,8257,2025
2500809,Araçagi,PB,16991,2025
2500908,Arara,PB,12482,2025
2501005,Araruna,PB,17360,2025
2501104,Areia,PB,23031,2025
2501153,Areia de Baraúnas,PB,2027,2025
2501203,Areial,PB,7434,2025
2501302,Aroeiras,PB,19142,2025
2501351,Assunção,PB,4383,2025
2501401,Baía da Traição,PB,9741,2025
2501500,Bananeiras,PB,24134,2025
2501534,Baraúna,PB,5010,2025
2501575,Barra de Santana,PB,8247,2025
